taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	namePublishedInID	scientificName	acceptedNameUsage	parentNameUsage	namePublishedIn	namePublishedInYear	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	scientificNameAuthorship	nomenclaturalCode	taxonomicStatus	modified	bibliographicCitation	references	rights	rightsHolder	datasetName
167030	urn:lsid:marinespecies.org:taxname:167030	167030	167028		Ochridaspongia rotunda	Ochridaspongia rotunda	Ochridaspongia	Arndt, W. 1937. <i>Ochridaspongia rotunda</i> n.g. n.sp., ein neuer Süßwasserschwamm aus dem Ochridasee. Zugleich ein Überblick über die Spongillidenfauna der Balkanhalbinsel und ihrer Grenzländer. Archivfür Hydrobiologie 31(4): 636-677, pls X-XI.	1937	Animalia	Porifera	Demospongiae	Spongillida	Malawispongiidae	Ochridaspongia		rotunda		Species	Arndt, 1937	ICZN	accepted	2010-06-18	van Soest, R. (2015). Ochridaspongia rotunda. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167030	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167030			
167031	urn:lsid:marinespecies.org:taxname:167031	167031	167022		Pachydictyum	Pachydictyum	Malawispongiidae	Weltner, W. 1901. Süsswasserspongien von Celebes. (Spongillidenstudien IV). Archiv für Naturgeschichte 1901: 187-204, pls VI-VII.	1901	Animalia	Porifera	Demospongiae	Spongillida	Malawispongiidae	Pachydictyum				Genus	Weltner, 1901	ICZN	accepted	2010-03-04	van Soest, R. (2015). Pachydictyum Weltner, 1901. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167031	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167031			
167032	urn:lsid:marinespecies.org:taxname:167032	167032	167031		Pachydictyum globosum	Pachydictyum globosum	Pachydictyum	Weltner, W. 1901. Süsswasserspongien von Celebes. (Spongillidenstudien IV). Archiv für Naturgeschichte 1901: 187-204, pls VI-VII.	1901	Animalia	Porifera	Demospongiae	Spongillida	Malawispongiidae	Pachydictyum		globosum		Species	Weltner, 1901	ICZN	accepted	2010-03-04	van Soest, R. (2015). Pachydictyum globosum Weltner, 1901. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167032	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167032			
167033	urn:lsid:marinespecies.org:taxname:167033	167033	167022		Spinospongilla	Spinospongilla	Malawispongiidae	Brien, P. 1974. Deux éponges nouvelles du lac Tanganyika. Histologie - Embryogenèse - Parenchymula. Revue de Zoologie et de Botanique Africaines 88 (3): 585-624, pls V-VI.	1974	Animalia	Porifera	Demospongiae	Spongillida	Malawispongiidae	Spinospongilla				Genus	Brien, 1974	ICZN	accepted	2010-06-18	van Soest, R. (2015). Spinospongilla Brien, 1974. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167033	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167033			
167034	urn:lsid:marinespecies.org:taxname:167034	167034	167033		Spinospongilla polli	Spinospongilla polli	Spinospongilla	Brien, P. 1974. Deux éponges nouvelles du lac Tanganyika. Histologie - Embryogenèse - Parenchymula. Revue de Zoologie et de Botanique Africaines 88 (3): 585-624, pls V-VI.	1974	Animalia	Porifera	Demospongiae	Spongillida	Malawispongiidae	Spinospongilla		polli		Species	Brien, 1974	ICZN	accepted	2010-06-18	van Soest, R. (2015). Spinospongilla polli Brien, 1974. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167034	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167034			
167034	urn:lsid:marinespecies.org:taxname:167035	167035	845456		Metaniidae	Metaniidae	Spongillida	Volkmer-Ribeiro, C. (1986). Evolutionary study of the freshwater sponge genus <i>Metania</i> Gray, 1867 : 3. Metaniidae, new family. <i>Amazoniana 9(4)</i>: 493-509	1986	Animalia	Porifera	Demospongiae	Spongillida	Metaniidae					Family	Volkmer-Ribeiro, 1986	ICZN	accepted	2015-04-21	van Soest, R. (2015). Metaniidae Volkmer-Ribeiro, 1986. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167035	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167035			
167036	urn:lsid:marinespecies.org:taxname:167036	167036	167035		Acalle	Acalle	Metaniidae	Gray, J.E. (1867). Notes on the Arrangement of Sponges, with the Descriptions of some New Genera. <em>Proceedings of the Zoological Society of London.</em> 1867(2): 492-558, pls XXVII-XXVIII.	1867	Animalia	Porifera	Demospongiae	Spongillida	Metaniidae	Acalle				Genus	Gray, 1867	ICZN	accepted	2010-03-22	van Soest, R. (2015). Acalle Gray, 1867. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167036	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167036			
167037	urn:lsid:marinespecies.org:taxname:167037	167037	167036		Acalle recurvata	Acalle recurvata	Acalle	Bowerbank, J.S. 1863. A Monograph of the Spongillidae. Proceedingsof the Zoological Society of London 1863: 440-472, pl. XXXVIII.	1863	Animalia	Porifera	Demospongiae	Spongillida	Metaniidae	Acalle		recurvata		Species	(Bowerbank, 1863)	ICZN	accepted	2010-03-22	van Soest, R. (2015). Acalle recurvata (Bowerbank, 1863). In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167037	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167037			
167038	urn:lsid:marinespecies.org:taxname:167038	167038	167035		Corvomeyenia	Corvomeyenia	Metaniidae	Weltner, W. 1913. Süsswasserschwämme (Spongillidae) der Deutschen Zentralafrika - Expedition 1907-1908. Wissenschaftliche Ergebnisse der Deutschen Antarktischen Expedition 1938-39. Hamburg 12: 475-485.	1913	Animalia	Porifera	Demospongiae	Spongillida	Metaniidae	Corvomeyenia				Genus	Weltner, 1913	ICZN	accepted	2010-04-11	van Soest, R. (2015). Corvomeyenia Weltner, 1913. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167038	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167038			
167039	urn:lsid:marinespecies.org:taxname:167039	167039	167038		Corvomeyenia carolinensis	Corvomeyenia carolinensis	Corvomeyenia	Harrison, F. W. (1971). A taxonomical investigation of the genus Corvomeyenia Weltner (Spongillidae). With an introduction of Corvomeyenia carolensis sp. nov. <em>Hydrobiologia.</em> 38(1): 123-140.	1971	Animalia	Porifera	Demospongiae	Spongillida	Metaniidae	Corvomeyenia		carolinensis		Species	Harrison, 1971	ICZN	accepted	2010-04-11	van Soest, R. (2015). Corvomeyenia carolinensis Harrison, 1971. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167039	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167039			
167040	urn:lsid:marinespecies.org:taxname:167040	167040	167038		Corvomeyenia everetti	Corvomeyenia everetti	Corvomeyenia	Mills, H. 1884. Thoughts on the Spongidae, with reference to the American sponges of the freshwater group with some accounts of them in detail. Proceedings of the American Society of Microscopists:131-147.	1884	Animalia	Porifera	Demospongiae	Spongillida	Metaniidae	Corvomeyenia		everetti		Species	(Mills, 1884)	ICZN	accepted	2010-04-11	van Soest, R. (2015). Corvomeyenia everetti (Mills, 1884). In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167040	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167040			
167041	urn:lsid:marinespecies.org:taxname:167041	167041	167035		Drulia	Drulia	Metaniidae	Gray, J.E. (1867). Notes on the Arrangement of Sponges, with the Descriptions of some New Genera. <em>Proceedings of the Zoological Society of London.</em> 1867(2): 492-558, pls XXVII-XXVIII.	1867	Animalia	Porifera	Demospongiae	Spongillida	Metaniidae	Drulia				Genus	Gray, 1867	ICZN	accepted	2010-04-19	van Soest, R. (2015). Drulia Gray, 1867. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167041	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167041			
167042	urn:lsid:marinespecies.org:taxname:167042	167042	167041		Drulia batesii	Drulia batesii	Drulia	Bowerbank, J.S. 1863. A Monograph of the Spongillidae. Proceedingsof the Zoological Society of London 1863: 440-472, pl. XXXVIII.	1863	Animalia	Porifera	Demospongiae	Spongillida	Metaniidae	Drulia		batesii		Species	(Bowerbank, 1863)	ICZN	accepted	2012-01-16	van Soest, R. (2015). Drulia batesii (Bowerbank, 1863). In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167042	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167042			
167043	urn:lsid:marinespecies.org:taxname:167043	167043	167041		Drulia brownii	Drulia brownii	Drulia	Bowerbank, J.S. 1863. A Monograph of the Spongillidae. Proceedingsof the Zoological Society of London 1863: 440-472, pl. XXXVIII.	1863	Animalia	Porifera	Demospongiae	Spongillida	Metaniidae	Drulia		brownii		Species	(Bowerbank, 1863)	ICZN	accepted	2012-01-16	van Soest, R. (2015). Drulia brownii (Bowerbank, 1863). In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167043	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167043			
167044	urn:lsid:marinespecies.org:taxname:167044	167044	167041		Drulia conifera	Drulia conifera	Drulia	Bonetto, A.A.; Ezcurra de Drago, I.D. 1973. Aportes al conocimiento de las esponjas del Orinoco. Physis 28 (76): 211–216.	1973	Animalia	Porifera	Demospongiae	Spongillida	Metaniidae	Drulia		conifera		Species	Bonetto & Ezcurra de Drago, 1973	ICZN	accepted	2010-04-19	van Soest, R. (2015). Drulia conifera Bonetto & Ezcurra de Drago, 1973. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167044	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167044			
167045	urn:lsid:marinespecies.org:taxname:167045	167045	167041		Drulia cristata	Drulia cristata	Drulia	Weltner, W. (1895). Spongillidenstudien III. Katalog und Verbreitung der bekannten Süsswasserschwämme. <em>Archiv für Naturgeschichte.</em> 61(1):114-144.	1895	Animalia	Porifera	Demospongiae	Spongillida	Metaniidae	Drulia		cristata		Species	(Weltner, 1895)	ICZN	accepted	2010-04-19	van Soest, R. (2015). Drulia cristata (Weltner, 1895). In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167045	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167045			
167046	urn:lsid:marinespecies.org:taxname:167046	167046	167041		Drulia geayi	Drulia geayi	Drulia	Gravier, C. 1899a. Sur une nouvelle espèce d’Éponge d’eau douce dugenre <i>Parmula</i> Carter et sur la biologie des éponges de ce genre. Bulletindu Muséum d’Histoire naturelle (1)5: 126-129.	1899	Animalia	Porifera	Demospongiae	Spongillida	Metaniidae	Drulia		geayi		Species	(Gravier, 1899)	ICZN	accepted	2010-04-19	van Soest, R. (2015). Drulia geayi (Gravier, 1899). In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167046	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167046			
167047	urn:lsid:marinespecies.org:taxname:167047	167047	167041		Drulia ctenosclera	Drulia ctenosclera	Drulia	Volkmer-Ribeiro, C.; Mothes De Moraes, B. (1981). <i>Drulia ctenosclera</i>, a new species of neotropical spongillid. <i>Iheringia. Série Zoologia 60</i>: 117-121	1981	Animalia	Porifera	Demospongiae	Spongillida	Metaniidae	Drulia		ctenosclera		Species	Volkmer  & Mothes, 1981	ICZN	accepted	2010-06-18	van Soest, R.; Manconi, R. (2015). Drulia ctenosclera Volkmer & Mothes, 1981. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167047	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167047			
167048	urn:lsid:marinespecies.org:taxname:167048	167048	167041		Drulia uruguaiensis	Drulia uruguaiensis	Drulia	Bonetto, A.A.; Ezcurra de Drago, I. 1969b. El genero Drulia en el Rio Uruguay (Porifera, Spongillidae). Physis 28 (76): 211-216.	1969	Animalia	Porifera	Demospongiae	Spongillida	Metaniidae	Drulia		uruguaiensis		Species	"Bonetto & Ezcurra de Drago,
 1969"	ICZN	accepted	2010-06-17	van Soest, R.; Manconi, R. (2015). Drulia uruguayensis Bonetto & Ezcurra de Drago, 1969. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167048	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167048			
167049	urn:lsid:marinespecies.org:taxname:167049	167049	167035		Houssayella	Houssayella	Metaniidae	Bonetto, A.A.; Ezcurra De Drago, I.D. (1966). Nuevos aportes alconocimiento de las esponjas argentinas. <em>Physis.</em> 26(71): 129-140.	1966	Animalia	Porifera	Demospongiae	Spongillida	Metaniidae	Houssayella				Genus	Bonetto & Ezcurra de Drago, 1966	ICZN	accepted	2010-06-17	van Soest, R. (2015). Houssayella Bonetto & Ezcurra de Drago, 1966. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167049	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167049			
167050	urn:lsid:marinespecies.org:taxname:167050	167050	167049		Houssayella iguazuensis	Houssayella iguazuensis	Houssayella	Bonetto, A.A.; Ezcurra De Drago, I.D. (1966). Nuevos aportes alconocimiento de las esponjas argentinas. <em>Physis.</em> 26(71): 129-140.	1966	Animalia	Porifera	Demospongiae	Spongillida	Metaniidae	Houssayella		iguazuensis		Species	Bonetto & Ezcurra de Drago, 1966	ICZN	accepted	2008-08-29	Manconi, R. (2015). Houssayella iguazuensis Bonetto & Ezcurra de Drago, 1966. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167050	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167050			
